quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-03-17-057356,"The AIUDF is against the BJP's politics of division and polarisation. To counter this, the party has decided to join hands with the Congress in the BTC polls. The ice between the two parties has started to melt,",Aminul Islam,"['Q1170634', 'Q24844339', 'Q27973762', 'Q31381011', 'Q4746484', 'Q4746485', 'Q48734960']",2020-03-17 19:09:30,1,"[['Aminul Islam', '0.9475'], ['None', '0.0525']]",['http://telegraphindia.com/india/politics/aiudf-warms-up-to-congress-in-the-bodoland-territorial-council-polls/cid/1754663'],E
2020-02-03-013863,"Cryptocurrency scams, hacks, and extortion cost consumers at least $10 billion annually. Until now, the victims have had no chance of recovery due to Bitcoin being a near-perfect criminal tool,",Jonathan Levy,"['Q1578054', 'Q22927309']",2020-02-03 11:30:01,1,"[['Jonathan Levy', '0.588'], ['None', '0.412']]",['https://www.pymnts.com/blockchain/bitcoin/2020/bitcoin-daily-bitcoin-hack-victims-to-receive-13-8m-bermuda-govt-boosts-blockchain-adoption/'],E
2020-02-05-075917,"Since the function is for development of the BTC, we are yet to take a call on our actions. However, protests against CAA will continue.",None,[],2020-02-05 18:43:19,1,"[['None', '0.8782'], ['Narendra Modi', '0.1001'], ['Biswajit Daimary', '0.0217']]",['http://telegraphindia.com/states/north-east/kokrajhar-decks-up-for-prime-minister-narendra-modi/cid/1742608'],E
2020-03-26-014649,Financial institutions require clean and transparent data to make decisions. These same requirements exist for Bitcoin and other cryptoassets that have emerged over the last decade. It's become clear that Coin Metrics is the premier destination for network and market data.,None,[],2020-03-26 18:28:00,2,"[['None', '0.8254'], ['Katie Chase', '0.1225'], ['Bob Davis', '0.0521']]","['https://www.finextra.com/pressarticle/81955/coin-metrics-raises-6m', 'https://www.coinspeaker.com/coin-metrics-series-a-funding-round-highland-capital-partners/']",E
2020-02-11-015528,Craig is Satoshi and BSV is bitcoin.,William Shatner,['Q16297'],2020-02-11 18:35:13,1,"[['William Shatner', '0.6032'], ['None', '0.2978'], ['Jimmy Wales', '0.0706'], ['Craig Wright', '0.0284']]",['https://news.bitcoin.com/star-trek-wikipedia-bitcoin-sv/'],E
2020-03-20-081071,"We have requested the election authority to postpone the BTC polls because of the need to minimise gathering of people as a precautionary measure against the pandemic,",Himanta Biswa Sarma,['Q5765114'],2020-03-20 11:24:13,1,"[['Himanta Biswa Sarma', '0.9738'], ['None', '0.0247'], ['Jagdish Mukhi', '0.0015']]",['https://www.thehindu.com/news/national/other-states/assam-govt-for-deferment-of-bodoland-territorial-council-polls/article31118531.ece'],E
2020-02-02-017035,I really care about Bitcoin-but the community can't seem to get it together in my opinion. I've tried to get involved within the community to fix it -- but it was very hostile.,Andrew Yang,"['Q11118258', 'Q28723576']",2020-02-02 19:45:00,1,"[['Andrew Yang', '0.7059'], ['None', '0.2616'], ['Vitalik Buterin', '0.0325']]",['https://cointelegraph.com/news/btc-halving-countdown-kobe-death-exploited-donut-row-hodlers-digest-jan-27feb-2'],E
2020-01-12-026561,"Let's see, places I'd rather be than a Trump rally off the top of my head: the DMV, the dentist, someone else's child's clarinet recital, a Soviet gulag, covered with honey and staked on an anthill, sliding down a 50-foot razor blade into a bathtub of gin, and in conversation with someone that knows a lot about Bitcoin -- go on, go on about blockchain.",Stephen Colbert,['Q212886'],2020-01-12 02:30:40,1,"[['Stephen Colbert', '0.9033'], ['None', '0.0831'], ['John Oliver', '0.0136']]",['https://www.newsbtc.com/2020/01/12/late-night-host-exposed-millions-bitcoin/'],E
2020-02-15-042087,the full rights to the Bitcoin registry,Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-02-15 00:30:09,1,"[['Craig Wright', '0.724'], ['None', '0.276']]",['https://news.bitcoin.com/craig-wrights-100b-theft-btc-bch-database/'],E
2020-02-10-091405,"Volume and open interest in futures, and on-chain addresses used, are primary Bitcoin-adoption metrics that have soundly increased vs. a month ago, supporting price appreciation. The next key story for the benchmark crypto will be its bid to exit the US$ 8,000-US $10,000 range.",Mike McGlone,['Q1365958'],2020-02-10 16:02:47,1,"[['Mike McGlone', '0.8788'], ['None', '0.1212']]",['http://www.bnn.ca/bitcoin-drops-from-us-10-000-while-technicals-point-to-pain-ahead-1.1387859'],E
2020-02-15-003705,"As the sole creator of Bitcoin, I own full rights to the Bitcoin registry,",Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-02-15 00:30:09,1,"[['Craig Wright', '0.7792'], ['None', '0.2208']]",['https://news.bitcoin.com/craig-wrights-100b-theft-btc-bch-database/'],E
2020-02-28-049936,once again disapproved of a proposed rule change that would give American investors access to Bitcoin through a product listed and traded on a national securities exchange subject to the commission's regulatory framework.,Hester Peirce,['Q45921855'],2020-02-28 22:22:10,1,"[['Hester Peirce', '0.965'], ['None', '0.035']]",['https://www.forexcrunch.com/crypto-mom-reacts-to-latest-sec-disapproval/'],E
2020-02-05-018181,"effectively bitcoin on wheels,",Gordon Johnson,"['Q30126082', 'Q5585367', 'Q5585368', 'Q5585369', 'Q612081']",2020-02-05 00:00:00,2,"[['Gordon Johnson', '0.8246'], ['None', '0.1362'], ['Elon Musk', '0.0284'], ['Andrew Left', '0.0072'], ['fund manager', '0.0038']]","['http://www.investing.com/analysis/is-it-too-late-to-buy-tesla-stock-200504640', 'https://www.forbes.com/sites/billybambrough/2020/02/05/bitcoin-and-tesla-are-absolutely-nothing-alike/']",E
2020-02-26-018800,He could not use even the most remote way to prove his claims. The true inventor of Bitcoin is far more capable than that.,None,[],2020-02-26 12:56:00,1,"[['None', '0.5647'], ['Changpeng Zhao', '0.2534'], ['Craig Wright', '0.1819']]",['https://cointelegraph.com/news/binance-ceo-changpeng-zhao-explains-why-craig-wright-is-a-disgrace'],E
2020-02-17-000242,"... the reason why he doesn't think Bitcoin is a good investment is that as much as he recognizes the value of blockchain, it's not all going into Bitcoin.",Warren Buffett,['Q47213'],2020-02-17 13:10:50,1,"[['Warren Buffett', '0.9204'], ['None', '0.0796']]",['https://www.newsbtc.com/2020/02/17/tron-ceo-failed-to-convince-warren-buffet-on-the-merits-of-bitcoin/'],E
2020-03-09-012941,Everyone at TOCA and the BTCC would like to wish Matt and his family all the best for the future.,None,[],2020-03-09 16:11:06,1,"[['None', '0.8004'], ['Matt Simpson', '0.1996']]",['https://www.touringcartimes.com/2020/03/09/simpson-racing-withdraw-btcc-leave-29-car-grid/'],E
2020-03-12-008522,Bitcoin is certainly not immune to that.,None,[],2020-03-12 10:32:57,16,"[['None', '0.9609'], ['President Donald Trump', '0.0249'], ['Tom Wilson', '0.0119'], ['Jack Dorsey', '0.0023']]","['https://wsau.com/news/articles/2020/mar/12/bitcoin-slumps-as-global-market-turmoil-infects-cryptocurrencies/993813/?refer-section=business', 'https://www.zawya.com/mena/en/markets/story/Bitcoin_plummets_as_cryptocurrencies_suffer_in_market_turmoil-TR20200312nL8N2B537LX1', 'http://www.nasdaq.com/articles/bitcoin-plummets-as-cryptocurrencies-suffer-in-market-turmoil-2020-03-12', 'https://www.malaymail.com/news/money/2020/03/12/bitcoin-plummets-as-cryptocurrencies-suffer-in-market-turmoil/1845864', 'https://tech.economictimes.indiatimes.com/news/technology/bitcoin-plummets-as-cryptocurrencies-suffer-in-market-turmoil/74596917', 'http://thechronicleherald.ca/business/reuters/bitcoin-slumps-as-global-market-turmoil-infects-cryptocurrencies-422955/', 'http://www.thetelegram.com/business/reuters/bitcoin-slumps-as-global-market-turmoil-infects-cryptocurrencies-422955/', 'http://news.smh.com.au/business/markets/bitcoin-plummets-as-cryptocurrencies-suffer-in-coronavirus-induced-market-turmoil-20200313-p549mi.html', 'http://watoday.com.au/business/markets/bitcoin-plummets-as-cryptocurrencies-suffer-in-coronavirus-induced-market-turmoil-20200313-p549mi.html', 'http://www.smh.com.au/business/markets/bitcoin-plummets-as-cryptocurrencies-suffer-in-coronavirus-induced-market-turmoil-20200313-p549mi.html', 'http://www.theage.com.au/business/markets/bitcoin-plummets-as-cryptocurrencies-suffer-in-coronavirus-induced-market-turmoil-20200313-p549mi.html', 'http://www.aljazeera.com/ajimpact/thought-bitcoin-safe-haven-asset-200312133838348.html', 'https://www.pymnts.com/blockchain/bitcoin/2020/bitcoin-nosedives-amid-market-volativity/', 'https://www.oann.com/bitcoin-slumps-as-global-market-turmoil-infects-cryptocurrencies/?utm_source=rss&utm_medium=rss&utm_campaign=bitcoin-slumps-as-global-market-turmoil-infects-cryptocurrencies', 'https://www.moneycontrol.com/news/world/bitcoin-plummets-as-cryptocurrencies-suffer-in-market-turmoil-5029031.html', 'https://www.itnews.com.au/news/bitcoin-plummets-as-cryptocurrencies-suffer-in-market-turmoil-539256?utm_source=feed&utm_medium=rss&utm_campaign=iTnews Strategy feed']",E
2020-01-23-107461,"We have worked hard to be in a position to launch the first inverse Bitcoin ETP on a regulated trading venue here in Switzerland,",Hany Rashwan,['Q28974452'],2020-01-23 00:00:00,2,"[['Hany Rashwan', '0.852'], ['None', '0.148']]","['https://cdn2.benzinga.com/markets/cryptocurrency/20/01/15161464/amun-launches-new-bitcoin-exchange-traded-product-on-swiss-exchange', 'https://www.benzinga.com/markets/cryptocurrency/20/01/15161464/amun-launches-new-bitcoin-exchange-traded-product-on-swiss-exchange?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed: benzinga (Benzinga News Feed)']",E
2020-02-05-121214,Will Genesis upgrade signal the beginning of the Bitcoin financial powerhouse?,None,[],2020-02-05 22:00:54,1,"[['None', '0.6497'], ['Craig Wright', '0.3503']]",['https://www.newsbtc.com/2020/02/05/tech-bitcoin-sv-article/'],E
2020-03-26-035671,It would not be a shock if a global recession caused investors and regular people to consider bitcoin as a way to protect themselves against a financial crash.,Alexander Chan,['Q18697465'],2020-03-26 14:51:59,1,"[['Alexander Chan', '0.8768'], ['None', '0.1232']]",['http://nwasianweekly.com/2020/03/bitcoin-gets-its-first-real-test-in-a-crisis-scenario/?utm_source=rss&utm_medium=rss&utm_campaign=bitcoin-gets-its-first-real-test-in-a-crisis-scenario'],E
2020-02-18-009756,"Bitcoin is now proven to be of use, because you can buy it and turn it into fiat very, very quickly and very, very easily international. So, if you had to make plans quickly, as a lot of people in Asia I'm sure are worried about being kettled in their cities, not just in China, you'd want to have the ability to take $100,000, $200,000, a million five million dollars worth of assets abroad with you,",Clem Chambers,['Q5131166'],2020-02-18 14:02:43,1,"[['Clem Chambers', '0.8833'], ['None', '0.1167']]",['https://www.thestreet.com/video/when-a-disaster-strikes-is-it-better-to-be-in-gold-or-bitcoin'],E
2020-02-04-067502,"People want us to take the responsibility of the BTC administration and, like the government, ensure that the clauses of the accord are implemented. We are thus thinking in terms of joining politics,",None,[],2020-02-04 19:59:13,1,"[['None', '0.8414'], ['Narendra Modi', '0.1586']]",['https://www.thehindu.com/news/national/other-states/surrendered-militants-may-enter-assam-politics/article30738179.ece'],E
2020-02-14-081466,The current crop of cryptocurrencies don't really fulfil the properties of money very well. They're not a particularly good store of value because their prices are volatile -- and you don't see that many shops accepting bitcoin. But this is an area where there's a huge amount of innovation. We have to understand the challenges of a future when people are going to want to make those payments so we can position ourselves appropriately in that new world.,None,[],2020-02-14 14:19:33,1,"[['None', '0.5209'], ['Sarah John', '0.4791']]",['https://inews.co.uk/news/long-reads/bank-of-england-chief-cashier-20-note-interview-security-environment-1741236'],E
2020-01-20-075098,"We believe bitcoin is going to be the most dominant cryptocurrency. If anything becomes a world money, it's going to be bitcoin,",None,[],2020-01-20 14:00:00,1,"[['None', '0.9617'], ['Jonathan Wilkins', '0.0383']]",['http://www.coindesk.com/blockstream-co-founder-joins-bitcoin-only-startup-river-financial'],E
2020-02-28-061154,The Bitcoin market follows with great interest and appreciation the movements of the Central Bank of Brazil in relation to instant payment.,None,[],2020-02-28 19:10:00,1,"[['None', '0.805'], ['Carlos Eduardo de Andrade', '0.195']]",['https://cointelegraph.com/news/brazils-pix-payments-system-has-the-same-spirit-but-not-a-blockchain-structure'],E
2020-01-30-000444,"[ The Bitcoin ATMs ] Infrastructure that can continue growing our Latam [ Latin-America ] remittances strategy going forward and help expand our use for payments in Mexico, even among the unbanked. This is another great partner for Dash.",Ryan Taylor,"['Q16233615', 'Q3943099', 'Q529034', 'Q7384573', 'Q7384574', 'Q7384575', 'Q7384576', 'Q7384577']",2020-01-30 05:14:53,1,"[['Ryan Taylor', '0.9377'], ['None', '0.0623']]",['https://www.fxstreet.com/cryptocurrencies/news/dash-market-update-dash-usd-bulls-have-not-lost-sight-of-the-140-target-202001300514'],E
2020-02-06-088531,The development of BTC implies the development of Assam and we are sincere and committed to implementation of all clauses of the BTC accord in letter and spirit.,Sarbananda Sonowal,['Q7423486'],2020-02-06 06:20:32,1,"[['Sarbananda Sonowal', '0.9109'], ['None', '0.0764'], ['Narendra Modi', '0.0127']]",['https://www.sentinelassam.com/north-east-india-news/assam-news/sarbananda-sonowal-visits-kokrajhar-to-take-stock-of-preparations-for-pms-function/'],E
2020-03-25-008659,"Bitcoin's recent jump while the rest of the market tumbles proves that unlike traditional companies, Bitcoin can and will survive without bailouts,",None,[],2020-03-25 15:00:10,1,"[['None', '0.6396'], ['Brian Norton', '0.3604']]",['http://www.coindesk.com/users-see-buying-opportunity-in-coronavirus-market-downturn-says-crypto-com'],E
2020-01-17-029539,"I go into 2020 as hungry as ever to win my fourth BTCC title and take it to Colin, and of course my own team-mate Dan, who continues to impress me with his driving aptitude,",Matt Neal,['Q2403733'],2020-01-17 11:48:15,1,"[['Matt Neal', '0.9041'], ['None', '0.0771'], ['Colin Turkington', '0.0116'], ['Andy Rouse', '0.0072']]",['https://www.touringcartimes.com/2020/01/17/matt-neal-hungry-ever-heading-30th-season/'],E
2020-01-15-039910,"If true, this might drastically change how we think about privacy in Bitcoin as well,",None,[],2020-01-15 18:10:20,1,"[['None', '0.8378'], ['Gavin Andresen', '0.1622']]",['https://news.bitcoin.com/gavin-andresen-speaks-about-ethereums-tornado-and-wallet-privacy/'],E
2020-01-22-013709,"Central bankers and others. What are they going to hold as reserves? What has been tried and true? Are they going to hold digital Bitcoin? They're going to hold gold. That is a reserve currency, and it's been a reserve currency for a thousand years.",Ray Dalio,['Q7297378'],2020-01-22 00:00:00,1,"[['Ray Dalio', '0.8698'], ['None', '0.1302']]",['https://www.forbes.com/sites/ktorpey/2020/01/21/billionaire-investor-sees-major-flaw-in-bitcoin-investment-thesis/'],E
